T,1Y,2Y,3Y,4Y,5Y,7Y,10Y,30Y
2007-04-04,4.203,4.2565,4.245,4.24,4.245,4.265,4.334,4.4765
2007-04-05,4.211,4.27,4.2606,4.261,4.2666,4.2911,4.3606,4.504
2007-04-10,4.232,4.298,4.295,4.2955,4.3005,4.3251,4.3865,4.5315
2007-04-11,4.237,4.3145,4.3128,4.3154,4.3204,4.3402,4.4033,4.5472
2007-04-12,4.252,4.338,4.3381,4.3436,4.3518,4.379,4.4436,4.5954
2007-04-13,4.259,4.366,4.374,4.3888,4.4011,4.4305,4.502,4.6515
2007-04-16,4.271,4.351,4.355,4.365,4.375,4.402,4.4735,4.624
2007-04-17,4.267,4.341,4.3405,4.3443,4.3523,4.3772,4.4425,4.5905
2007-04-18,4.257,4.329,4.3251,4.325,4.331,4.3533,4.4152,4.5566
2007-04-19,4.257,4.3585,4.3601,4.3669,4.3759,4.402,4.4661,4.609
2007-04-20,4.276,4.352,4.3523,4.3586,4.3676,4.3923,4.4558,4.5954
2007-04-23,4.267,4.343,4.339,4.3434,4.3514,4.3742,4.437,4.569
2007-04-24,4.266,4.34,4.3381,4.3366,4.3426,4.3631,4.4217,4.5518
2007-04-25,4.274,4.3505,4.3502,4.3582,4.3662,4.3862,4.4454,4.5754
2007-04-26,4.283,4.3885,4.3934,4.3991,4.4065,4.4273,4.4857,4.6085
2007-04-27,4.293,4.391,4.3908,4.3927,4.3997,4.4214,4.4791,4.5991
2007-04-30,4.298,4.3485,4.3384,4.3352,4.3382,4.3567,4.4127,4.5315
2007-05-02,4.306,4.3995,4.3975,4.3978,4.4018,4.4203,4.476,4.5985
2007-05-03,4.317,4.409,4.4059,4.407,4.4138,4.4336,4.4913,4.6175
2007-05-04,4.32,4.386,4.3787,4.3781,4.3826,4.4005,4.4552,4.576
2007-05-07,4.326,4.408,4.4005,4.3975,4.4025,4.4165,4.467,4.589
2007-05-08,4.323,4.3905,4.3844,4.3837,4.3852,4.4012,4.4545,4.578
2007-05-09,4.323,4.398,4.393,4.392,4.395,4.412,4.466,4.586
2007-05-10,4.328,4.396,4.3912,4.3905,4.396,4.4123,4.4668,4.587
2007-05-11,4.305,4.4055,4.405,4.409,4.415,4.433,4.4868,4.6075
2007-05-14,4.331,4.443,4.4478,4.4526,4.4621,4.4783,4.5337,4.6509
2007-05-15,4.345,4.476,4.475,4.4798,4.486,4.5025,4.5555,4.6678
2007-05-16,4.368,4.4985,4.4982,4.4945,4.4969,4.51,4.5605,4.6685
2007-05-17,4.392,4.511,4.5101,4.5069,4.5109,4.5215,4.5716,4.6745
2007-05-18,4.4,4.513,4.512,4.509,4.51,4.526,4.5765,4.681
2007-05-21,4.401,4.506,4.508,4.5075,4.5095,4.5255,4.5775,4.6845
2007-05-22,4.401,4.5375,4.5393,4.5415,4.545,4.5585,4.6085,4.7095
2007-05-23,4.422,4.5715,4.5778,4.578,4.5824,4.5917,4.637,4.7285
2007-05-24,4.413,4.541,4.5463,4.5494,4.5541,4.5715,4.62,4.7162
2007-05-25,4.416,4.5825,4.592,4.5925,4.597,4.6025,4.6455,4.732
2007-05-28,4.434,4.593,4.601,4.605,4.61,4.616,4.659,4.744
2007-05-29,4.444,4.599,4.6015,4.6,4.603,4.613,4.6566,4.7416
2007-05-30,4.439,4.603,4.6085,4.607,4.6075,4.611,4.649,4.74
2007-05-31,4.455,4.6295,4.6354,4.632,4.633,4.6365,4.6745,4.755
2007-06-01,4.466,4.66,4.6719,4.6771,4.6793,4.687,4.726,4.7997
2007-06-04,4.485,4.657,4.6689,4.6705,4.6725,4.681,4.724,4.795
2007-06-05,4.486,4.674,4.6878,4.6883,4.698,4.7076,4.751,4.8245
2007-06-06,4.493,4.627,4.639,4.6445,4.65,4.666,4.7136,4.7881
2007-06-07,4.49,4.6905,4.7144,4.73,4.741,4.7643,4.8175,4.889
2007-06-08,4.496,4.6885,4.7205,4.735,4.7525,4.784,4.842,4.9235
2007-06-11,4.494,4.6865,4.7135,4.7307,4.7467,4.7746,4.828,4.913
2007-06-12,4.499,4.733,4.7755,4.789,4.806,4.837,4.8905,4.978
2007-06-13,4.523,4.741,4.788,4.8134,4.834,4.866,4.9232,5.0141
2007-06-14,4.51,4.733,4.775,4.8065,4.8265,4.866,4.9305,5.0325
2007-06-15,4.519,4.745,4.7924,4.8181,4.8435,4.8788,4.9379,5.0569
2007-06-18,4.517,4.729,4.7779,4.8025,4.8266,4.8698,4.939,5.0737
